index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
4,10,hominum,noun,homo,homin,nmod,7,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'mi', 'num']",[hɔmɪn̪ũː],10,\N,18,6052
5,10,rerumque,determiner,remusque,rer,det,4,"{Case: [genitive], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['re', 'rum', 'que']",[rɛrʊmkʷɛ],10,\N,18,6053
6,10,aeterna,adjective,aeternus,aetern,amod,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ter', 'na']",[ajt̪ɛrn̪a],10,\N,18,6054
7,10,potestas,noun,potestas,potest,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['po', 'tes', 'tas']",[pɔt̪ɛst̪as],10,\N,18,6055
8,10,!,punctuation,!,!,punct,10,\N,\N,['!'],\N,10,\N,18,6056
9,10,Namque,particle,nam,N,discourse,10,\N,{F: [pos]},"['nam', 'que']",[n̪amkʷɛ],10,\N,19,6057
10,10,aliud,determiner,alius,ali,conj,0,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['a', 'li', 'ud']",[alɪ̣jʊd̪],10,\N,19,6058
11,10,quid,pronoun,quis,quid,acl,10,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quid'],[kʷɪd̪],10,\N,19,6059
12,10,sit,auxiliary,sum,si,cop,11,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['sit'],[sɪt̪],10,\N,19,6060
13,10,",",punctuation,",",",",punct,17,\N,\N,"[',']",\N,10,\N,19,6061
14,10,quod,subordinating_conjunction,quod,quod,mark,17,\N,{F: [pos]},['quod'],[kʷɔd̪],10,\N,19,6062
15,10,iam,adverb,iam,iam,advmod:emph,17,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],10,\N,19,6063
16,10,implorare,verb,imploro,implorar,xcomp,17,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'plo', 'ra', 're']",[ɪmplɔrarɛ],10,\N,19,6064
17,10,queamus,verb,queo,queam,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['que', 'a', 'mus']",[kʷɛ̣jamʊs],10,\N,19,6065
18,10,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,10,\N,19,6066
0,11,Cernis,verb,cero,Cern,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cer', 'nis']",[kɛrn̪ɪs],10,\N,20,6067
1,11,ut,subordinating_conjunction,ut,ut,mark,2,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],10,\N,20,6068
2,11,insultent,verb,insulto,insulte,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'sul', 'tent']",[iːn̪sʊɫt̪ɛn̪t̪],10,\N,20,6069
3,11,Rutulli,noun,rutullum,Rutull,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ru', 'tul', 'li']",[rʊt̪ʊɫlɪ],10,\N,20,6070
4,11,Turnusque,noun,turnus,Turn,flat,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tur', 'nus', 'que']",[t̪ʊrn̪ʊskʷɛ],10,\N,20,6071
5,11,[,punctuation,(,[,punct,6,\N,\N,['['],\N,10,\N,20,6072
6,11,feratur,verb,fero,fera,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'ra', 'tur']",[fɛrat̪ʊr],10,\N,20,6073
7,11,per,adposition,per,per,case,8,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],10,\N,21,6074
8,11,medios,adjective,medius,medi,obl,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'os']",[mɛd̪ɪ̣jɔs],10,\N,21,6075
9,11,insignis,adjective,insignus,insign,xcomp,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'sig', 'nis']",[iːn̪sɪŋn̪ɪs],10,\N,21,6076
10,11,equis,noun,equa,equ,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['e', 'quis']",[ɛkʷɪs],10,\N,21,6077
11,11,tumidusque,adjective,tumidus,tumid,amod,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tu', 'mi', 'dus', 'que']",[t̪ʊmɪd̪ʊskʷɛ],10,\N,21,6078
12,11,],punctuation,),],punct,15,\N,\N,[']'],\N,10,\N,21,6079
13,11,secundo,adjective,secundus,secund,amod,14,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['se', 'cun', 'do']",[sɛkʊn̪d̪ɔ],10,\N,21,6080
14,11,Marte,noun,mars,Mart,obl,15,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mar', 'te']",[mart̪ɛ],10,\N,22,6081
15,11,ruat,verb,ruo,rua,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ru', 'at']",[rʊjat̪],10,\N,22,6082
16,11,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,10,\N,22,6083
0,12,Non,particle,non,Non,advmod:neg,2,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],10,\N,22,6084
1,12,clausa,verb,claudo,claus,csubj,2,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['clau', 'sa']",[klawsa],10,\N,22,6085
2,12,tegunt,verb,tego,tegu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'gunt']",[t̪ɛgʷn̪t̪],10,\N,22,6086
3,12,iam,adverb,iam,iam,advmod:emph,2,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],10,\N,22,6087
4,12,moenia,noun,moenia,moen,obj,2,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['moe', 'ni', 'a']",[mojn̪ɪ̣ja],10,\N,22,6088
5,12,Teucros,adjective,teucrus,Teucr,amod,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['teu', 'cros']",[t̪ewkrɔs],10,\N,22,6089
6,12,:,punctuation,:,:,punct,2,\N,\N,[':'],\N,10,\N,22,6090
0,13,quin,subordinating_conjunction,quin,quin,mark,6,{<class 'NoneType'>: [None]},{F: [pos]},['quin'],[kʷɪn̪],10,\N,23,6091
1,13,intra,adposition,intra,intr,case,2,\N,"{F: [pos], N: [neg], V: [neg]}","['in', 'tra']",[ɪn̪t̪ra],10,\N,23,6092
2,13,portas,noun,portas,port,obl,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['por', 'tas']",[pɔrt̪as],10,\N,23,6093
3,13,atque,coordinating_conjunction,atque,atque,cc,4,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,23,6094
4,13,ipsis,determiner,ipse,ips,conj,2,"{Case: [ablative], Form: [pos], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'sis']",[ɪpsɪs],10,\N,23,6095
5,13,proelia,noun,proelium,proel,nsubj,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['proe', 'li', 'a']",[projlɪ̣ja],10,\N,23,6096
6,13,miscent,verb,misceo,misce,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mis', 'cent']",[mɪskɛn̪t̪],10,\N,23,6097
7,13,aggeribus,noun,agger,agger,obl:arg,6,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ag', 'ge', 'ri', 'bus']",[aggɛrɪbʊs],10,\N,24,6098
8,13,moerorum,noun,moerus,moeror,nmod,7,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['moe', 'ro', 'rum']",[mojrɔrũː],10,\N,24,6099
9,13,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪],10,\N,24,6100
10,13,inundant,verb,inundo,inunda,conj,6,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'un', 'dant']",[ɪn̪ʊn̪d̪an̪t̪],10,\N,24,6101
11,13,sanguine,noun,sanguis,sanguin,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['san', 'gu', 'i', 'ne']",[saŋgʷɪn̪ɛ],10,\N,24,6102
12,13,fossas,noun,fossa,foss,obj,10,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fos', 'sas']",[fɔssas],10,\N,24,6103
13,13,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,10,\N,24,6104
0,14,Aeneas,proper_noun,aenea,Aene,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_a], NameType: [person_given_name], Number: [singular], <class 'NoneType'>: [None]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'ne', 'as']",[ajn̪ɛ̣jas],10,\N,25,6105
1,14,ignarus,adjective,ignarus,ignar,xcomp,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ig', 'na', 'rus']",[ɪŋn̪arʊs],10,\N,25,6106
2,14,abest,verb,absum,abes,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'best']",[abɛst̪],10,\N,25,6107
3,14,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,10,\N,25,6108
0,15,Numquamne,verb,numquo,Numquamn,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['num', 'quam', 'ne']",[n̪ʊmkʷamn̪ɛ],10,\N,25,6109
1,15,levari,verb,levo,levar,xcomp,0,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['le', 'va', 'ri']",[lɛwarɪ],10,\N,25,6110
2,15,obsidione,noun,obsidio,obsidion,obl,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ob', 'si', 'di', 'o', 'ne']",[ɔpsɪd̪ɪ̣jɔn̪ɛ],10,\N,26,6111
3,15,sines,verb,sisto,sin,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['si', 'nes']",[sɪn̪ɛs],10,\N,26,6112
4,15,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,10,\N,26,6113
0,16,Muris,noun,mus,Mur,obl:arg,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mu', 'ris']",[mʊrɪs],10,\N,26,6114
1,16,iterum,adverb,iterum,iter,advmod:tmod,2,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}","['i', 'te', 'rum']",[ɪt̪ɛrũː],10,\N,26,6115
2,16,imminet,verb,immineo,immine,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'mi', 'net']",[ɪmmɪn̪ɛt̪],10,\N,26,6116
3,16,hostis,noun,hostis,host,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hos', 'tis']",[hɔst̪ɪs],10,\N,26,6117
4,16,nascentis,verb,nascor,nascent,acl,3,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['nas', 'cen', 'tis']",[n̪askɛn̪t̪ɪs],10,\N,27,6118
5,16,Troiae,proper_noun,troia,Troi,nmod,3,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_a], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tro', 'iae']",[t̪rɔjjaj],10,\N,27,6119
6,16,[,punctuation,(,[,punct,9,\N,\N,['['],\N,10,\N,27,6120
7,16,nec,coordinating_conjunction,nec,nec,cc,9,\N,{F: [pos]},['nec'],[n̪ɛk],10,\N,27,6121
8,16,non,particle,non,non,advmod:neg,9,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],10,\N,27,6122
9,16,exercitus,noun,exercitus,exercit,conj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ex', 'er', 'ci', 'tus']",[ɛksɛrkɪt̪ʊs],10,\N,27,6123
10,16,alter,determiner,alter,alte,det,9,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['al', 'ter']",[aɫt̪ɛr],10,\N,27,6124
11,16,;,punctuation,;,;,punct,2,\N,\N,[';'],\N,10,\N,27,6125
0,17,],punctuation,),],punct,6,\N,\N,[']'],\N,10,\N,27,6126
1,17,atque,coordinating_conjunction,atque,atque,cc,6,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,28,6127
2,17,iterum,adverb,iterum,iter,advmod:tmod,6,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}","['i', 'te', 'rum']",[ɪt̪ɛrũː],10,\N,28,6128
3,17,in,adposition,in,in,case,4,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],10,\N,28,6129
4,17,Teucros,noun,teucris,Teucr,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['teu', 'cros']",[t̪ewkrɔs],10,\N,28,6130
5,17,Aetolis,noun,aetolus,Aetol,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'to', 'lis']",[ajt̪ɔlɪs],10,\N,28,6131
6,17,surgit,verb,surgo,surgi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sur', 'git']",[sʊrgɪt̪],10,\N,28,6132
7,17,ab,adposition,ab,ab,case,8,\N,"{F: [pos], N: [neg], V: [neg]}",['ab'],[ab],10,\N,28,6133
8,17,Arpis,noun,arp,Arp,obl:arg,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'pis']",[arpɪs],10,\N,28,6134
9,17,Tydides,noun,tydes,Tydid,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ty', 'di', 'des']",[t̪yd̪ɪd̪ɛs],10,\N,29,6135
10,17,.,punctuation,.,.,punct,6,\N,\N,['.'],\N,10,\N,29,6136
0,18,Equidem,verb,equideo,Equid,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'qui', 'dem']",[ɛkʷɪd̪ẽː],10,\N,29,6137
1,18,credo,verb,credo,cred,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'do']",[krɛd̪ɔ],10,\N,29,6138
2,18,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,10,\N,29,6139
3,18,mea,determiner,meus,me,det,4,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['me', 'a']",[mɛ̣ja],10,\N,29,6140
4,18,volnera,noun,volnus,volner,nsubj,5,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vol', 'ne', 'ra']",[wɔɫn̪ɛra],10,\N,29,6141
5,18,restant,verb,resto,resta,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['res', 'tant']",[rɛst̪an̪t̪],10,\N,29,6142
6,18,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪],10,\N,30,6143
7,18,tua,determiner,tuus,tu,det,8,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['tu', 'a']",[t̪ʊja],10,\N,30,6144
8,18,progenies,noun,progenies,progeni,nsubj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'ge', 'ni', 'es']",[prɔgɛn̪ɪ̣jɛs],10,\N,30,6145
9,18,mortalia,adjective,mortalis,mortal,amod,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['mor', 'ta', 'li', 'a']",[mɔrt̪alɪ̣ja],10,\N,30,6146
10,18,demoror,verb,demoror,demoro,conj,5,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'mo', 'ror']",[d̪ɛmɔrɔr],10,\N,30,6147
11,18,arma,noun,arma,arm,obj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ma']",[arma],10,\N,30,6148
12,18,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,10,\N,30,6149
0,19,Si,subordinating_conjunction,si,S,mark,9,\N,{F: [pos]},['si'],[sɪ],10,\N,31,6150
1,19,sine,adposition,sine,sin,case,2,\N,"{F: [pos], N: [neg], V: [neg]}","['si', 'ne']",[sɪn̪ɛ],10,\N,31,6151
2,19,pace,noun,pax,pac,obl,9,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ce']",[pakɛ],10,\N,31,6152
3,19,tua,determiner,tuus,tu,det,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['tu', 'a']",[t̪ʊja],10,\N,31,6153
4,19,atque,coordinating_conjunction,atque,atque,cc,5,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,31,6154
5,19,invito,adjective,invitus,invit,amod,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'vi', 'to']",[ɪn̪wɪt̪ɔ],10,\N,31,6155
6,19,numine,noun,numen,numin,obl,9,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'mi', 'ne']",[n̪ʊmɪn̪ɛ],10,\N,31,6156
7,19,Troes,noun,trossa,Tro,nsubj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}",['troes'],[t̪rojs],10,\N,31,6157
8,19,Italiam,noun,italia,Itali,obj,9,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['i', 'ta', 'li', 'am']",[ɪt̪alɪ̣jãː],10,\N,32,6158
9,19,petiere,verb,petio,petier,advcl,11,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'ti', 'e', 're']",[pɛt̪ɪ̣jɛrɛ],10,\N,32,6159
10,19,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N,10,\N,32,6160
11,19,luant,verb,luo,lua,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lu', 'ant']",[lʊjan̪t̪],10,\N,32,6161
12,19,peccata,noun,peccatum,peccat,obj,11,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pec', 'ca', 'ta']",[pɛkkat̪a],10,\N,32,6162
13,19,neque,coordinating_conjunction,neque,neque,cc,16,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],10,\N,32,6163
14,19,illos,determiner,ille,ill,det,16,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'los']",[ɪɫlɔs],10,\N,32,6164
15,19,iuveris,noun,iuver,iuver,nmod,16,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 've', 'ris']",[jʊwɛrɪs],10,\N,33,6165
16,19,auxilio,noun,auxilium,auxili,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'xi', 'li', 'o']",[awksɪlɪ̣jɔ],10,\N,33,6166
17,19,;,punctuation,;,;,punct,11,\N,\N,[';'],\N,10,\N,33,6167
0,20,sin,subordinating_conjunction,sin,sin,mark,3,\N,{F: [pos]},['sin'],[sɪn̪],10,\N,33,6168
1,20,tot,determiner,tot,to,det,2,{PronominalType: [demonstrative]},"{F: [pos], N: [pos], V: [neg]}",['tot'],[t̪ɔt̪],10,\N,33,6169
2,20,responsa,noun,respondeo,respons,nsubj:pass,3,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['res', 'pon', 'sa']",[rɛspɔːn̪sa],10,\N,33,6170
